PlayerScore0,PlayerScore1,PlayerScore10,PlayerScore11,PlayerScore2,PlayerScore3,PlayerScore4,PlayerScore5,PlayerScore6,PlayerScore7,PlayerScore8,PlayerScore9,allInPings,assistMePings,assists,baronKills,basicPings,champExperience,champLevel,championId,championName,championTransform,commandPings,consumablesPurchased,damageDealtToBuildings,damageDealtToObjectives,damageDealtToTurrets,damageSelfMitigated,dangerPings,deaths,detectorWardsPlaced,doubleKills,dragonKills,eligibleForProgression,enemyMissingPings,enemyVisionPings,firstBloodAssist,firstBloodKill,firstTowerAssist,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,getBackPings,goldEarned,goldSpent,holdPings,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,item0,item1,item2,item3,item4,item5,item6,itemsPurchased,killingSprees,kills,lane,largestCriticalStrike,largestKillingSpree,largestMultiKill,longestTimeSpentLiving,magicDamageDealt,magicDamageDealtToChampions,magicDamageTaken,needVisionPings,neutralMinionsKilled,nexusKills,nexusLost,nexusTakedowns,objectivesStolen,objectivesStolenAssists,onMyWayPings,participantId,pentaKills,physicalDamageDealt,physicalDamageDealtToChampions,physicalDamageTaken,placement,playerAugment1,playerAugment2,playerAugment3,playerAugment4,playerAugment5,playerAugment6,playerSubteamId,profileIcon,pushPings,puuid,quadraKills,retreatPings,riotIdGameName,riotIdTagline,role,sightWardsBoughtInGame,spell1Casts,spell2Casts,spell3Casts,spell4Casts,subteamPlacement,summoner1Casts,summoner1Id,summoner2Casts,summoner2Id,summonerId,summonerLevel,summonerName,teamEarlySurrendered,teamId,teamPosition,timeCCingOthers,timePlayed,totalAllyJungleMinionsKilled,totalDamageDealt,totalDamageDealtToChampions,totalDamageShieldedOnTeammates,totalDamageTaken,totalEnemyJungleMinionsKilled,totalHeal,totalHealsOnTeammates,totalMinionsKilled,totalTimeCCDealt,totalTimeSpentDead,totalUnitsHealed,tripleKills,trueDamageDealt,trueDamageDealtToChampions,trueDamageTaken,turretKills,turretTakedowns,turretsLost,unrealKills,visionClearedPings,visionScore,visionWardsBoughtInGame,wardsKilled,wardsPlaced,win,matchId,missions.playerScore0,missions.playerScore1,missions.playerScore2,missions.playerScore3,missions.playerScore4,missions.playerScore5,missions.playerScore6,missions.playerScore7,missions.playerScore8,missions.playerScore9,missions.playerScore10,missions.playerScore11,bountyLevel
0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,17131,17,235,Senna,0,5,2,1896,7813,1896,12485,0,7,0,1,0,True,4,3,False,False,False,False,False,False,0,16611,14650,0,BOTTOM,0,0,4,3094,3087,3156,3031,3009,3051,3363,21,2,10,BOTTOM,759,5,3,649,33447,3001,7775,0,0,0,1,0,0,0,0,9,0,158605,28648,14331,0,0,0,0,0,0,0,0,3222,0,HyqZzZ7WAHq6Nd1Tq2IHG6Eur2POUn6LCajDRYyw23Q6l2DeYmuKOKFO-ZAAsogFDYQsOlYZr0em2A,0,0,Carlussi,ussi,CARRY,0,76,31,8,9,0,4,21,3,4,Gmswk2OFI0PRLQ1kcyzB6iavBXi4XFiXgnAN4ussGveCSR4,709,,False,200,BOTTOM,36,1809,0,192171,31650,2883,23779,0,11206,2994,229,288,180,5,1,118,0,1672,0,0,11,0,0,23,0,7,6,False,EUW1_7427615320,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,12211,14,201,Braum,0,7,5,149,683,149,36787,0,10,3,0,0,True,0,10,False,False,False,False,False,False,0,8754,7875,0,UTILITY,0,0,4,3075,3876,3190,3082,1029,3047,3364,22,1,4,BOTTOM,26,3,1,597,11253,8314,16852,0,0,0,1,0,0,0,0,10,0,6256,2425,12219,0,0,0,0,0,0,0,0,5987,0,locvZ3lAp9FDjYI0dzk2XAgHzd2k4TbtJVxycTboP2uMyXJ01uiJe4rBI5Tgcq0AVr063DOH8hxQYQ,0,0,Entenzwerg,QUACK,SUPPORT,0,66,18,24,8,0,5,4,4,14,iSs014ME3ZaAvc7EC_cwws-uOGhtjoGg7i_h7976mAtnr6Y,523,,False,200,UTILITY,39,1809,0,20198,11046,2127,32161,0,2727,348,25,138,244,4,0,2688,306,3088,0,0,11,0,0,73,3,7,35,False,EUW1_7427615320,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,21125,18,36,DrMundo,0,14,3,26695,31277,26695,68472,0,6,0,0,0,True,6,0,False,False,False,True,False,False,0,19315,17200,0,TOP,2,3,1,3084,3748,3143,3083,3009,3742,3340,24,2,8,TOP,0,4,1,1054,39504,15641,36067,0,0,1,0,1,0,0,28,1,0,237990,20591,61673,0,0,0,0,0,0,0,0,1627,0,fhpIHoYio8lH7bSgCyPiUDRF8LkGSQJgSC9XRl8nomurTxeN5L0SmGtTKqoOODNxeF9bj9fkzix9FA,0,5,victorxpo25,HANMA,SOLO,0,179,53,120,10,0,5,12,7,6,fznbbiYBTv1KL3WF9C-ndiDWIti5Jy0yP_f03PW6HiooFRs,1761,,False,100,TOP,14,2293,0,279757,36359,0,102898,0,20499,0,281,252,296,1,0,2262,126,5157,9,10,5,0,0,18,0,2,9,True,EUW1_7427575755,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,1,5,10,0,0,19395,18,9,FiddleSticks,0,12,15,1575,17825,1575,31360,0,11,12,1,1,True,5,21,False,False,False,False,False,False,8,17930,16090,0,JUNGLE,0,1,1,3089,3157,2055,6653,4645,3020,3330,28,3,10,JUNGLE,0,2,2,475,216679,33908,17347,1,177,0,0,1,0,0,29,2,0,6715,191,32788,0,0,0,0,0,0,0,0,5961,2,my6pa34M1n_7fhE7Om-LM3SU0kUTDZiSzao081UrabL3QfvJ-57Y1ZmUyDZstu-B-AEOTeMuAz4Cew,0,2,xAllow,ESP,NONE,0,48,161,85,11,0,16,11,5,4,EAg509b_CKeezH6usrNJQxFsPUquAc4dELrQKfmGBM21do8,1076,,False,100,JUNGLE,58,2293,134,290434,35085,0,51867,8,22069,0,48,1013,422,1,0,67039,985,1731,0,3,5,0,0,50,14,3,12,True,EUW1_7427575755,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,19905,18,131,Diana,0,13,3,6706,8073,6706,34258,0,10,0,0,0,True,2,3,False,False,False,False,False,False,20,17662,15800,0,MIDDLE,1,1,1,3089,3100,3157,3020,4645,1026,3364,25,3,11,MIDDLE,0,6,1,451,195948,30714,11567,0,15,0,0,0,0,0,0,3,0,20464,1999,13201,0,0,0,0,0,0,0,0,1151,0,9RQjbl01AmNKvhYHENjDf3Vzbd8iyMoRNArM9i7MW32VLL1N26-TxY23qBPGZ6QYEhWBxHGgjEV27w,0,3,xDommy,EUW,SOLO,0,102,48,40,12,0,5,4,7,14,ZGUoAVupnIBJrjfQTx0U2pubZ4ckYNhFPkdGASson_qBxn1w,402,,False,100,MIDDLE,7,2293,2,219827,35159,0,27506,7,1669,0,229,63,416,1,0,3413,2445,2737,2,2,5,0,0,13,0,0,5,True,EUW1_7427575755,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,0,0,17497,17,222,Jinx,0,12,4,1815,1815,1815,16404,0,14,0,1,0,True,0,0,False,False,False,False,False,False,0,18459,18450,0,BOTTOM,1,1,1,3072,3006,3032,3085,3031,3033,3363,25,3,13,BOTTOM,937,4,2,319,1669,1198,17767,1,32,0,0,0,0,0,8,4,0,229238,49172,19146,0,0,0,0,0,0,0,0,6238,0,BnfMtx_Zm_73ag36FJUS7NXinvEkFfuZMtiJYuaz5ZhG5d4dtmyT_c7Lf3l5w9ep__TgQq9W_mkjnQ,0,1,TURBOCHILLING,XDD,CARRY,0,145,88,24,13,0,6,4,6,1,los7syKoQBj8Fr62oJb5uuvG9BoMVhysvCZ1MH4IbBVhQJgOgYfXWigeVw,43,,False,100,BOTTOM,40,2293,18,231180,50515,0,38934,8,7770,0,211,129,542,1,0,272,144,2020,0,2,5,0,0,17,0,6,6,True,EUW1_7427575755,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,14184,15,111,Nautilus,0,19,6,154,154,154,54208,0,17,3,0,0,True,3,0,False,False,False,False,False,False,0,9756,9400,0,UTILITY,0,1,1,3047,3869,3190,3109,3110,1028,3364,26,0,1,BOTTOM,0,0,1,251,8484,5114,13707,0,0,0,0,0,0,0,0,5,0,5434,2271,23103,0,0,0,0,0,0,0,0,6035,0,KwKOyNwfKjqD42_PvV8p4qhnIUTqFTD7I4TurRd9BDX6wrMPqYYocpWbClKyv2qmL-KsRSIiPxP6xQ,0,2,nextmatch16,1616,SUPPORT,0,41,30,35,12,0,8,4,5,14,VbRERncVIUheNosSUeZIg3kXBNWvquLBXW8VclGCJ_aFFVG2KrGAvTvDSQ,34,,False,100,UTILITY,71,2293,0,15955,8080,1045,38826,0,1665,0,30,507,477,1,0,2036,695,2015,1,1,5,0,0,91,4,9,37,True,EUW1_7427575755,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,1,2,13,0,0,22725,18,150,Gnar,0,3,4,4639,9045,4639,69301,0,9,3,1,0,True,2,1,False,False,False,False,False,False,7,15546,12958,0,TOP,0,0,4,1054,3044,3143,3173,3053,3078,3363,24,2,5,TOP,0,2,2,421,33887,11961,17047,0,0,0,1,0,0,0,13,6,0,190949,27476,35909,0,0,0,0,0,0,0,0,5892,0,Ssnq1rouaj6Vfuz-0dT-JahvyMOx14DjCVN8SHhylepx3Mei0obUTIK-_OdCDkdLtvrW1fwhFgyQPQ,0,6,Hercule95,EUW,SOLO,0,148,33,25,9,0,5,4,6,12,IwCYEVXjaSiLS6aH65mx81CUVRhQBl1_Jg0yAVSTG5xlliq8,416,,False,200,TOP,46,2293,0,232293,41309,0,53812,0,10907,0,264,646,384,1,0,7456,1872,855,1,1,12,0,0,23,3,1,13,False,EUW1_7427575755,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,23598,18,104,Graves,0,1,0,0,64330,0,27506,0,8,0,1,4,True,0,2,False,False,False,False,False,False,1,15664,14800,0,JUNGLE,0,0,4,3033,6676,3172,3031,6673,0,3340,18,1,5,JUNGLE,1567,3,2,643,1826,900,18799,0,228,0,1,0,0,0,0,7,0,308875,18043,23018,0,0,0,0,0,0,0,0,5981,0,zwgDEYpBhLJifx6mU0Azl7szGT89XRnu0T3zCwtAiH-8TRh_5fb8HZ4CqFLjXlbXBnd8WCnQuMacGQ,0,0,Vladimir Kadyrov,911,NONE,0,107,18,32,11,0,15,11,4,4,YHrzuYDMqsIfxWDnppkpS3u1D1zf11LunOaRWmr3-AbGFH4,274,,False,200,JUNGLE,17,2293,165,394223,21000,0,42609,4,20070,0,51,580,317,1,0,83520,2056,791,0,0,12,0,0,18,0,1,7,False,EUW1_7427575755,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,26838,18,7,Leblanc,0,8,8,5676,17813,5676,25878,0,8,0,2,0,True,6,2,False,False,False,False,False,False,6,20218,18040,0,MIDDLE,0,1,4,6655,3089,3157,3041,3020,4645,3364,26,3,19,MIDDLE,0,6,2,537,182717,51801,17388,0,4,0,1,0,0,0,12,8,0,16230,2476,20776,0,0,0,0,0,0,0,0,6240,0,iqlrdj1i7_K-f6fYT0x0_7JsuDXhJCBFFP0GysI4y8ExdSvmdGGGdeVq0hxwnYjUwH7zesQKaQOc-g,0,0,ZED00,ZED,SOLO,0,136,199,76,35,0,8,14,6,4,xbahX4gIRMpgOyyd8c8Ug_Xwft2WJOEx0Ubv8Z9iNQwaCQM,314,,False,200,MIDDLE,26,2293,4,215308,59030,0,39184,0,10048,0,212,103,295,1,0,16361,4752,1020,1,2,12,0,0,24,0,4,7,False,EUW1_7427575755,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,1,3,18,0,0,23942,18,22,Ashe,0,4,3,7028,43800,7028,24942,0,11,0,4,0,True,6,7,False,True,False,False,False,False,3,22121,20520,0,BOTTOM,1,1,4,3046,3032,3172,3033,3031,3072,3363,31,5,24,BOTTOM,803,8,2,435,9860,5060,16017,0,23,0,1,0,0,0,19,9,0,325751,68191,17818,0,0,0,0,0,0,0,0,3150,1,WWqTRvETuXWvCNVkVlPQ32pmOcJxDvtcxIj797KH1AO11kBhal3WoW9EUqDru_AcJDU6i6nxvNsiSQ,0,3,kurwа mocny kolo,baks,CARRY,0,70,136,24,15,0,5,4,9,21,uj2HyE-KSRdUu3oorzpp2e6IqYjAXbwxOzCg0QXGWRQpo4sxJGb7f0Dscw,513,,False,200,BOTTOM,73,2293,8,354118,75356,0,34522,11,5557,0,264,887,382,1,0,18505,2104,686,3,3,12,0,0,37,0,10,11,False,EUW1_7427575755,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,2,8,37,0,0,19586,18,412,Thresh,0,21,8,929,8114,929,61861,0,7,3,0,1,True,6,21,True,False,False,False,False,False,0,14096,12475,0,UTILITY,0,0,4,3876,3190,3109,3050,3110,3170,3364,33,1,5,BOTTOM,0,3,1,665,52188,21657,22704,0,4,0,1,0,0,0,10,10,0,15167,2803,17582,0,0,0,0,0,0,0,0,5910,0,p6fM-idJrUEQiEvD2Ax7NYcrQfuyoO0KushDFd-eGdXEkAM53Ex7vgKhkdy8GH_MKHGfA_NcSRVSrw,0,8,911 Dashhouw,Six,SUPPORT,0,92,50,50,13,0,10,4,11,14,tscieQhlo7GUFVRNaDJ8TRLVcVwKGkHYQXGBX-9HSJfERYBVRiuuINQEVw,78,,False,200,UTILITY,96,2293,0,72809,27338,7153,41331,0,8242,0,61,693,261,1,0,5453,2877,1043,0,1,12,0,0,87,3,9,36,False,EUW1_7427575755,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,0,0,18026,17,887,Gwen,0,9,4,9340,13254,9340,24378,0,2,0,0,0,True,1,2,False,False,False,False,False,False,0,13963,14260,0,TOP,2,2,0,3089,3115,3100,3009,4645,0,3340,24,2,6,TOP,0,4,1,1405,140453,34762,10792,0,0,0,0,0,0,0,20,1,0,38168,6036,20329,0,0,0,0,0,0,0,0,6850,1,sCmMVpp1-BjhsVHzreT9q0F21rLjwHDuI0-1q-q8_bf_h-_yRPf6pPAmfZt6n57dpzUFFWnSUtVBug,0,2,Cursed scissorsS,EUW,SOLO,0,110,36,171,37,0,5,4,8,14,Vsk49ccoth9DPM64M0FGwnG-R00XU6dTDuwOfbpyPauDiZNnb6LG9y5D5g,318,,False,100,TOP,8,1765,0,229639,47886,0,33306,0,15446,0,235,79,48,1,0,51017,7087,2185,3,3,3,0,0,18,0,1,10,True,EUW1_7425060380,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,0,0,17308,17,246,Qiyana,0,1,5,6173,27319,6173,18261,0,1,4,1,0,True,16,0,False,False,False,False,False,False,0,13542,12000,0,JUNGLE,0,0,0,3814,3142,3035,6697,1036,3158,3364,24,2,6,JUNGLE,0,4,2,899,20327,1452,7829,1,195,1,0,1,0,0,32,2,0,253162,14594,23486,0,0,0,0,0,0,0,0,29,4,tRWr86fDlj0meTIcPp26N8uipWuVK7_g7wn32-qjwBywcdC0gwYaexexPS6Lh_GkxagjUSh22K_RaA,0,2,stn,qiy,NONE,0,170,206,59,7,0,4,4,15,11,lqz3VSn7EqfVX4Z5RY9e3VBFHGSuW9psOj78q324dZyLt-8W,471,,False,100,JUNGLE,14,1765,145,332818,16439,0,32055,12,17202,0,27,154,28,1,0,59330,392,739,3,4,3,0,0,31,4,2,6,True,EUW1_7425060380,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,8,5,4,0,0,17183,17,238,Zed,0,7,3,6857,6857,6857,13003,0,4,1,1,0,True,17,3,False,False,False,False,False,False,27,14930,13725,0,MIDDLE,0,0,0,6694,0,3047,6699,3814,6692,3364,26,2,8,MIDDLE,0,5,2,367,6361,1054,5197,5,4,0,0,1,0,0,18,3,0,173432,23760,13067,0,0,0,0,0,0,0,0,3163,0,f3j0k_aDbWzP-CB7GQQmiFEayfQwXQ75OJoAcZJzge2OFZHZAwMOWbJVC8zxEb7z-NLfQGuLSOLB9w,0,5,Mouadh4TUNISIA,EUW,SOLO,0,101,116,121,15,0,5,14,5,4,OdmwmUFJqtvB4-iRSRp8noy5k_fZuok9Xja9CKMzgLA11Og,568,,False,100,MIDDLE,6,1765,0,181759,26052,0,19978,4,2429,0,234,151,102,1,0,1965,1237,1713,3,4,3,0,0,13,1,0,7,True,EUW1_7425060380,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,12407,14,236,Lucian,0,18,2,4552,11361,4552,18292,0,8,1,2,0,True,2,0,False,True,False,False,False,False,11,12130,10775,0,BOTTOM,0,0,0,6675,3508,0,3158,1018,3031,3363,19,2,5,BOTTOM,602,2,2,403,14971,3613,10195,0,4,0,0,1,0,0,3,4,0,161249,21645,16568,0,0,0,0,0,0,0,0,550,0,mVTNtT8y2gOGCpfKehBSnuz8_Vpgz31lekJhrXfvtl44bUllF2z0Vr52VqbE7mQeSMm8RqNTgiSvDg,0,2,roman win wm41,we1,CARRY,0,79,52,63,12,0,7,21,3,4,w8HCMxIjeY7mEpHCITvhv4xHHMa12sft84SZvvPkSnW5s-aDEpEh0ulpaA,68,,False,100,BOTTOM,2,1765,0,176871,25692,0,27157,0,2071,0,213,25,211,1,0,649,433,394,2,4,3,0,0,20,1,4,12,True,EUW1_7425060380,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11875,14,350,Yuumi,0,5,2,0,0,0,5390,0,5,0,0,0,True,3,0,True,False,False,False,False,False,0,7426,6400,0,UTILITY,0,0,0,3870,3222,2003,6617,3114,3067,3364,21,0,0,BOTTOM,40,0,0,733,14375,11158,3709,0,0,0,0,1,0,0,1,5,0,1625,246,9480,0,0,0,0,0,0,0,0,6064,0,Z2P2QzhH-qkEXkY9geQMdREOHvus7RvIItVa9FCDGrFRNoFhE6jMqGxIyJNf5Rk2zZi1QFvxshGDkw,0,2,najpiekniejsza,yuumi,SUPPORT,0,77,68,84,8,0,5,3,5,7,Uual1jk9Xzmog4GwQjHi3x9IxVcFB0AESnwdSQrdenR3fd6A,59,,False,100,UTILITY,25,1765,0,18319,11404,8539,13904,0,11596,9964,17,255,155,5,0,2318,0,713,0,4,3,0,0,30,0,1,15,True,EUW1_7425060380,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,15338,16,36,DrMundo,0,4,1,4009,5674,4009,27947,0,8,0,0,0,True,2,1,False,False,False,False,False,False,0,9747,7300,0,TOP,0,0,3,1054,3083,3009,3084,0,0,3340,13,0,0,TOP,0,0,0,560,33404,9354,25595,0,0,0,1,0,0,0,5,6,0,103363,6325,27074,0,0,0,0,0,0,0,0,1627,1,fhpIHoYio8lH7bSgCyPiUDRF8LkGSQJgSC9XRl8nomurTxeN5L0SmGtTKqoOODNxeF9bj9fkzix9FA,0,1,victorxpo25,HANMA,SOLO,0,138,61,69,8,0,3,12,5,6,fznbbiYBTv1KL3WF9C-ndiDWIti5Jy0yP_f03PW6HiooFRs,1759,,False,200,TOP,12,1765,0,139524,15680,0,58154,0,11736,0,204,233,165,1,0,2757,0,5484,1,1,11,0,0,19,0,2,9,False,EUW1_7425060380,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,14705,16,9,FiddleSticks,0,1,7,131,34048,131,25319,0,3,4,0,2,True,9,14,False,False,False,False,False,False,11,12849,12000,0,JUNGLE,0,0,3,6653,3157,2055,1082,3165,3175,3330,19,3,7,JUNGLE,0,3,1,614,188453,16282,10467,2,194,0,1,0,0,0,22,7,0,7679,195,24770,0,0,0,0,0,0,0,0,5961,0,my6pa34M1n_7fhE7Om-LM3SU0kUTDZiSzao081UrabL3QfvJ-57Y1ZmUyDZstu-B-AEOTeMuAz4Cew,0,6,xAllow,ESP,NONE,0,52,167,83,8,0,14,11,3,4,EAg509b_CKeezH6usrNJQxFsPUquAc4dELrQKfmGBM21do8,1076,,False,200,JUNGLE,46,1765,132,271652,17114,0,35823,20,22497,0,31,874,66,1,0,75519,637,584,0,1,11,0,0,51,6,5,4,False,EUW1_7425060380,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,15744,16,41,Gangplank,0,6,2,3348,18332,3348,19428,0,6,1,1,1,True,3,0,False,False,False,False,False,False,0,14638,14483,0,MIDDLE,0,0,3,6695,3033,1037,6676,3078,3158,3364,19,2,6,MIDDLE,1065,3,2,1001,2899,1499,8760,0,12,0,1,0,0,0,2,8,0,179340,18519,22634,0,0,0,0,0,0,0,0,622,0,CuCfN3S5aqnMJfOcLNM9ZsEnXdyrsRQ1TEZZXHx29PMToGnP0F_hlOM9eltqT2S3TuF6tE1uSSZdfA,0,8,Night Misery,EUW,SOLO,0,150,23,128,7,0,5,4,4,12,e5a9hkwxUgT8CODOB0nbV5_SnYkeodueohwBfzs52VdAUOo,516,,False,200,MIDDLE,8,1765,8,200208,24661,0,33598,0,8301,0,226,235,273,1,0,17968,4642,2203,1,1,11,0,0,14,1,0,8,False,EUW1_7425060380,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,11989,14,119,Draven,0,0,5,2446,9791,2446,23884,0,5,3,0,0,True,5,2,False,False,False,True,False,False,0,12325,11725,0,BOTTOM,0,0,3,6676,1037,3123,3174,3072,1038,3363,21,2,6,BOTTOM,919,2,1,568,1155,860,7787,0,5,0,1,0,0,0,3,9,0,140788,21054,15030,0,0,0,0,0,0,0,0,785,1,cATGfDYEtJ84L3sQDlSCIWMomz2gZJZUIgFbu6j0ccCjHecc_xCg5MRiKrSnG534ntJ0E8Fi0xqYdw,0,2,Bérard,FNY,CARRY,0,67,111,19,10,0,4,4,6,21,5ozkr9y8asr-igrTFZ5Xnp4Jf6VxmUnTGns4ukwnnYqmTqc,307,,False,200,BOTTOM,10,1765,5,144896,22382,0,23203,0,5346,0,202,91,125,1,0,2952,466,385,1,1,11,0,0,16,4,3,9,False,EUW1_7425060380,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,10532,13,267,Nami,0,2,5,1411,2102,1411,7991,0,3,1,0,0,True,4,1,False,False,True,False,False,False,0,7269,6950,0,UTILITY,0,0,3,3870,4005,6617,3171,2055,1052,3364,21,0,1,BOTTOM,0,0,1,1134,10819,5690,5712,0,0,0,1,0,0,0,0,10,0,3834,763,9812,0,0,0,0,0,0,0,0,539,0,aJ3IEtsdLnpZd2ghx_qn9b4poAVlkaAgYcqb9YGA4zXwYZkQtmJ_xiDlf9uRDMP3EN_5AgUfZsvYHQ,0,3,El FeNeC,213,SUPPORT,0,24,89,89,7,0,3,4,4,7,i99YWhr29bZzZGsdTPJ8aas_Wu__1uPkPO7Lncjju7ZhwxA,343,,False,200,UTILITY,27,1765,0,16804,6454,2851,16018,0,19147,11662,14,148,24,5,0,2150,0,493,0,2,11,0,0,70,2,3,30,False,EUW1_7425060380,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,15891,16,887,Gwen,0,9,5,12057,12057,12057,26857,0,11,0,1,0,True,0,2,False,False,True,False,False,False,1,12573,12550,0,TOP,2,2,0,4633,3175,3089,3115,1052,1052,3340,25,2,5,TOP,0,2,2,506,121122,33815,18789,0,4,0,0,0,0,0,7,1,0,32072,4808,19973,0,0,0,0,0,0,0,0,6850,0,sCmMVpp1-BjhsVHzreT9q0F21rLjwHDuI0-1q-q8_bf_h-_yRPf6pPAmfZt6n57dpzUFFWnSUtVBug,0,0,Cursed scissorsS,EUW,SOLO,0,100,26,136,32,0,5,4,7,14,Vsk49ccoth9DPM64M0FGwnG-R00XU6dTDuwOfbpyPauDiZNnb6LG9y5D5g,318,,False,100,TOP,9,1892,4,208630,44936,0,39523,0,11265,0,206,71,414,1,0,55434,6312,760,3,4,2,0,0,17,0,1,10,True,EUW1_7425028722,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,1,0,18941,18,200,Belveth,0,5,4,3132,56797,3132,44101,0,5,3,2,3,True,6,0,False,False,False,True,False,False,2,16610,15175,0,JUNGLE,1,1,0,6631,3173,3153,3302,1028,6672,3340,26,2,11,JUNGLE,287,5,2,606,11105,4311,15625,0,178,1,0,1,1,0,2,2,0,233477,28718,32525,0,0,0,0,0,0,0,0,5449,0,eLih391XAZyGl8fMjlPedq_rb1-7eLb7u-UkJVOIfwnVm64f8FAVcQ7Hy6pdkY8VeAWQr3bswr_G-Q,0,3,Shadow Cloud,Solo,NONE,0,334,51,68,23,0,5,4,17,11,xnOULDHl9Tj_Gfla9bU5FCl4-WFxRt5PL6U87s9P9oWXeuDC3SnZJ6Qb4w,112,,False,100,JUNGLE,38,1892,103,318807,42481,0,49591,32,27440,0,69,480,180,1,0,74223,9452,1440,2,3,2,0,0,31,3,4,11,True,EUW1_7425028722,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,1,4,10,0,0,19254,18,134,Syndra,0,42,2,9814,10693,9814,12646,0,9,0,1,0,True,6,27,False,False,False,False,False,False,17,18801,18050,0,MIDDLE,0,0,0,4645,6655,3135,3175,3102,3089,3364,26,3,10,MIDDLE,0,3,2,401,178093,45675,11340,2,6,0,0,0,0,0,40,3,0,9592,1429,10103,0,0,0,0,0,0,0,0,3545,0,u5vySETVE4M1XPHYodTavCtoYf6qXUeY_DhR7ji33ikFxtSkEvw5LeLdhXoMToubrcPYknM7lClhDA,0,2,sEcGcBurton,EUW,SOLO,0,168,206,45,13,0,5,4,3,12,6k7Ose8QaqygUWeNnOkyNJ8ssy8KABEz-KiieTKxN59QGLOz,53,,False,100,MIDDLE,54,1892,2,199736,52516,0,22467,4,1723,0,211,450,272,1,0,12051,5411,1022,4,4,2,0,0,10,0,0,4,True,EUW1_7425028722,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,15363,16,22,Ashe,0,10,1,4550,14700,4550,18715,0,15,0,1,0,True,4,12,False,False,False,False,False,False,2,14980,14300,0,BOTTOM,0,1,0,1055,6672,3172,3046,3031,3124,3363,24,3,13,BOTTOM,435,3,3,293,5132,2857,8703,1,3,0,0,0,0,1,0,4,0,125564,30153,21551,0,0,0,0,0,0,0,0,3230,0,9vGE9Di0mX8lidpWVJkH6VNF026ZDQu386nKvK03QKsBV4FP2GNN8JH0Dw7C-a1Tfbz8rbN9Lvhrww,0,1,are you louser,MNE,CARRY,0,40,46,14,14,0,5,21,5,4,0s3O8pP2FUxwoj6kOYM8X1MJl428X2FGC6v8674iGeBprYp1I_ut9KkO_Q,47,,False,100,BOTTOM,57,1892,3,132769,34129,0,30943,0,2321,0,162,595,423,1,1,2072,1119,688,1,3,2,0,0,23,0,2,9,True,EUW1_7425028722,0,0,0,0,0,0,0,0,0,0,0,0,
